AccX1;AccY1;AccZ1;GyrX1;GyrY1;GyrZ1;AccX2;AccY2;AccZ2;GyrX2;GyrY2;GyrZ2;AccX3;AccY3;AccZ3;GyrX3;GyrY3;GyrZ3;AccX4;AccY4;AccZ4;GyrX4;GyrY4;GyrZ4;AccX5;AccY5;AccZ5;GyrX5;GyrY5;GyrZ5;AccX6;AccY6;AccZ6;GyrX6;GyrY6;GyrZ6;AccX7;AccY7;AccZ7;GyrX7;GyrY7;GyrZ7;AccX8;AccY8;AccZ8;GyrX8;GyrY8;GyrZ8;AccX9;AccY9;AccZ9;GyrX9;GyrY9;GyrZ9;AccX10;AccY10;AccZ10;GyrX10;GyrY10;GyrZ10;AccX11;AccY11;AccZ11;GyrX11;GyrY11;GyrZ11;AccX12;AccY12;AccZ12;GyrX12;GyrY12;GyrZ12;AccX13;AccY13;AccZ13;GyrX13;GyrY13;GyrZ13;AccX14;AccY14;AccZ14;GyrX14;GyrY14;GyrZ14;AccX15;AccY15;AccZ15;GyrX15;GyrY15;GyrZ15;AccX16;AccY16;AccZ16;GyrX16;GyrY16;GyrZ16;AccX17;AccY17;AccZ17;GyrX17;GyrY17;GyrZ17;AccX18;AccY18;AccZ18;GyrX18;GyrY18;GyrZ18;AccX19;AccY19;AccZ19;GyrX19;GyrY19;GyrZ19;AccX20;AccY20;AccZ20;GyrX20;GyrY20;GyrZ20;Label
20;-162;6;77;-83;-587;22,5;-89,5;1;-103;-9;-782,5;22,33333333;-23;2;-248,6666667;-43,33333333;-700,3333333;15;8,5;-1;-180,25;-31,75;-551;10,8;18,8;-1,2;-141,8;-22;-363,6;-0,8;62,2;-5,6;-122,8;-7;-127,6;-8,6;71,2;-5,6;16,2;-0,2;205,6;-15,8;50,2;-6,2;128;29,4;441,2;-14,2;27,2;-3,8;199,6;54,8;592;-10,8;1,2;-0,8;214,8;62,2;600,8;0,2;-21,4;4;185;61,4;504,2;5,6;-28,8;4,8;72,6;33,8;365,4;10,8;-39,2;6,4;157,2;25,4;253;6,6;-31,8;4,6;-7;-12,2;116,8;7;-33,6;3,4;-10,8;-30;-54,6;-1,2;-8,8;0,2;-9,8;-15,4;-60,2;-0,8;-21,2;2,2;-37,6;-42,4;-143,2;-6,8;-5,6;-2;-79,4;-21;-175,4;-3,4;-10;-0,8;-56,4;-19,8;-213;-5,2;5;-1,4;-49;-6;-168,8;right
-3;35;0;-59;-18;-62;-1,5;15;1;-49,5;-3,5;-59,5;-2;13,33333333;1;-18;-4,666666667;-48,33333333;-1;12,25;0;-17,25;-7,25;-26,5;-1,4;8;-0,4;-15,8;-3,6;-24,6;-0,8;2,6;0;-0,8;5,8;-3,2;-0,2;1,4;0,2;2,8;0,2;-0,4;0,2;0,8;-0,2;-5,8;-4,8;9;-1;-0,6;-0,8;1,8;3;-0,8;-0,4;1,2;0,2;-1,2;4,2;10,4;-0,4;-32,2;-0,8;108,8;-24,6;-62,8;7,2;-34,8;-0,2;-54,8;5,6;-222,6;15,4;-19,6;2;-91,6;-11,8;-360,4;14,6;-8;1,8;-146,6;-47;-426,2;10;3,8;-1,4;-153,4;-50,6;-437,4;7,6;49;-0,8;-188,2;-3,6;-311,2;-5,2;65;-4,4;-39,2;-4,2;-49,2;-14;62,2;-6,6;71,4;24,8;274,4;-18,2;41,2;-4,8;197;31,2;471,8;-15;20,4;-1;177,8;52,8;610,6;right
35;-50;10;128;73;200;34;-17,5;10;77;104,5;382;18,33333333;-34,66666667;5,333333333;139,6666667;-3,666666667;180;12,25;-34,25;3,75;89,5;2,25;190,75;8,2;-24,2;2,4;19,6;-10,2;136,8;2,2;-30,4;0,6;52,6;-24;18,4;-6,8;-29;-2,2;8,6;-33,8;-112;-3,2;-24,2;-0,8;-91,2;-19,2;-194,8;-4,4;-11,2;-0,8;-44,8;8,2;-274,8;-2,6;-9,2;0,6;-58;3;-307,2;-3,8;10,6;1,2;-100,6;6,4;-243,6;-3,6;8,2;0,4;-60;-15;-234,2;-4,2;20,2;0,8;-23,2;15,8;-104,4;-1,8;14,4;0,6;-47,2;-17,6;-63,8;-2,8;7,4;-0,6;13;0,2;-16,8;-1,8;5,4;-0,8;4,6;0,4;6,6;1,4;1,6;1,4;-11,4;-2,8;14,6;-0,4;-0,2;-0,4;8,2;2,4;16;1;-1,6;0,2;-4,6;-3,6;14,2;0,4;-0,2;0,4;-0,2;-3;13,4;right
15;-162;-4;286;-67;-423;19,5;-90,5;-5,5;-124;29,5;-567;24,33333333;-52;-3,333333333;-226,3333333;19,66666667;-716,3333333;25,5;-20;1;-239,25;-13,5;-690,5;18,6;15;-3,2;-318,6;-8,2;-513,6;10,8;90,8;-5,4;-225,2;21,8;-274,2;-1,4;91,6;-5,2;25,6;-46,4;120,4;-18,8;74,2;-8,8;155,8;-21,4;483,4;-23,8;44,6;-7,2;262,6;31;699;-18;3,8;0,4;383,2;50,2;700,2;-7,6;-38;4,2;243;49,8;605,6;1,2;-45,6;7;143,2;87,4;370,4;11,8;-36,4;11,2;91;64,6;251,8;12;-22,8;6,4;19,6;20,6;142,4;8,8;-24,2;2,8;57,6;-18,6;86,4;1,4;-18;1,2;29;-27,4;29,8;-0,2;-23,8;0,2;-51,6;-49,6;-77,4;-1,4;-16;-1,6;-23,6;-37,6;-133,6;-4,8;-18,4;-1;-76,4;-38,4;-196;-5,2;-5;-0,6;-88,4;-7,8;-225,4;right
1;32;4;-193;-69;-137;-0,5;18,5;1,5;-70,5;-28;-125;-2,666666667;16,66666667;1,666666667;-43,33333333;-23;-88;-1,75;11,5;0,25;-35,5;-15,75;-70,75;-1;10;0,2;-28,6;-14,2;-67;-1;6;0;12,4;4;-31;-0,4;3,8;0,2;-4,8;-2,4;-5,2;-0,4;2,2;-0,8;1,8;5;2,6;1;1;0,8;-1,6;-2,6;7,4;-0,2;0,4;0,4;1;0,6;18,6;1,2;-35,8;-1,2;71,4;-8,6;-50,8;10,8;-43;-1,2;-44,2;-1,6;-270,4;16,8;-29,4;0;-127,4;-9;-454,4;13,2;-8,6;-2,6;-193;-12;-487,6;17,6;17,8;-1,4;-153,6;-13,8;-473;11;67,4;-1,8;-266,8;-29,4;-315,2;-7,8;82,4;-3,6;-54;-51,4;64,8;-19,6;68,6;-6;70,8;-14,6;360,4;-21,6;51,2;-3,6;235,4;23;576,6;-22;7,6;-0,8;235,8;49;636,6;right
32;-42;19;-554;-35;694;11;-15;1;-3;19,5;314;12,66666667;-34,33333333;0,666666667;74,33333333;12,66666667;204,3333333;9,75;-26,75;0,25;41,25;26,75;182,25;9,4;-31,2;0,6;23,6;-0,2;103;2;-32;-2,4;64,4;-0,2;-83,8;2;-23,6;0,2;-1,2;5,2;-92,8;2;-18,6;2;-106,6;-24,2;-176,8;0,4;-9,6;2,2;-60,8;-21;-220;-2,4;-2,4;0,6;-99,2;-22;-227,4;-1,2;9,2;1;-26;-8;-211,2;1;3;3,2;-94,4;-44,8;-196;-3,6;14,4;-0,2;-20,6;-16,8;-113,8;-2,2;6,4;-0,2;-57;-38,8;-93,6;-0,8;7,2;0,8;-9,2;-14;-45,8;-1,8;6;-1,4;-15,6;-19,2;-19,8;-0,2;2,2;-1,8;16,4;-0,4;-9,4;-0,2;-0,8;-0,6;-3;-4,4;-8,2;0,2;1,4;-0,4;-0,2;8;-10,6;0,6;2,8;0,4;1,8;-0,4;0;right
-23;-159;-43;2351;-81;-336;-5,5;-95,5;-17,5;1092,5;42,5;10,5;-8;-68,33333333;-23;1217,333333;-88,66666667;153,3333333;-0,25;-69,75;-30;826,75;-121;135,75;-2,8;-54,8;-34,6;628;-86,2;-11,8;-1,6;-29,4;-41,8;-96,6;70;49;0;-24,8;-39,6;-168;45,4;-152;-8,2;-14,6;-46,2;-404;136,6;-116;-6,8;-3,2;-39;-573,2;205,4;-188,6;-7,2;-4,6;-31,8;-697,2;89,4;-17;-5,2;-3,4;-11,6;-817,2;37,8;-21,6;-7,2;6,6;-6,6;-924,8;28,2;202,4;4,2;-1,8;17,4;-632,6;-74,4;14;-2,2;-3,6;21,6;-392,6;-76,4;154;-0,2;2;30,2;-299,4;-41;90;2,8;9,8;31,4;-167;-83,6;149,4;5,8;7,4;35;348,2;-40,2;5,6;4;12,4;24;-89,2;77,2;67,2;6,8;18;24,8;-292,2;-65,8;78,6;7;21,8;24,6;-527,6;-3,8;177,6;tilt_left
25;89;58;3300;348;-1012;2;39,5;21,5;1779;101;-489,5;4,666666667;37,66666667;20;1364,333333;50,33333333;-356,6666667;3,25;26;12,75;1037,25;51,25;-265,25;3;21,6;10;671;48,2;-147,6;-3;6;-2,8;148;-6;-29,4;3,8;11,2;2,8;119,2;-5,4;-28,6;0,2;5;-1;43,6;2,8;-24,6;0;7,4;1,2;60,6;-0,8;-33;-0,8;3,4;-1;193;-5,4;-85;2,4;-29,4;-12;990;37,4;-155,8;0,4;-43,2;-28,4;930,6;59;-188;-5,4;-48;-39,8;981,8;34;-196,6;-6,8;-55,8;-54,2;731;47,6;-152,8;-9,2;-53;-59;351;-2,4;-112,2;-12,6;-19,4;-51,8;-794,8;-56,2;84;-14,4;-5,2;-39,2;-943,8;-42,8;161,4;-6,4;-2,2;-27,2;-1140,2;-38,6;220,6;-6,4;7;-10;-952,6;-56;191;-1,4;3,6;1,4;-684,8;-13;170,6;tilt_left
11;-8;21;-793;-62;-23;3;-1,5;37;-578,5;1;56;5;2,666666667;34,66666667;-205;21,33333333;24,66666667;5,5;4;36,5;-249,25;21;32;4,4;8,6;36;-242,6;23,2;39,4;6,4;19;43,4;22,4;47,6;37,6;8,4;22,6;35;161,2;23,2;-8;8,6;25,6;33;-27,8;29;22,6;7,4;34,6;27,6;121;-5,4;0,2;6,2;36,2;25,4;429,6;-0,4;-74,6;3;24,8;9,4;307,4;-13,8;-52,2;2,4;24,2;9;254,2;-27,2;-46;-0,4;22,2;5;331,8;-30,2;-66,6;-0,2;14,6;2,6;292,6;-6;-67,4;0,6;9,6;-2,6;76,8;-12,6;-8,2;-0,2;14;3,2;169,8;-3,6;-38,2;0,8;7,4;0,2;178,6;20;-28,2;-0,6;4,2;0;149;10,4;-21,4;0,4;3;-0,2;130,4;10,6;-22,2;0;0;0,6;93,2;8;-16;tilt_left
-10;-152;-45;3204;45;-467;-4;-98,5;-42,5;1811,5;-5,5;-277,5;-5,333333333;-80,66666667;-43,33333333;1063;-8;-166;-7,25;-64,75;-44;695,75;-1,5;-119,25;-5,8;-56,4;-43,8;447,8;7,6;-79,8;-7,8;-23,8;-43;-207;2,4;9,6;-8,4;-14;-41,2;-368,2;10,8;47,6;-7;-6,2;-38,6;-408,2;1,6;50,8;-6,8;-1,8;-30,8;-473,4;5,4;72,4;-5,4;3;-23,4;-645,4;-14;93,2;-3,2;2,6;-11,2;-707,6;-31,4;119,6;-1;-0,4;0;-673,8;-19,2;115,4;0,6;0,2;10;-596,2;-12;89;2,4;-2,4;18,4;-540,4;-9,6;78,8;2,8;-3;25;-346,8;9,6;59,8;3,8;0,6;29,6;-279,8;12;36;3,2;7,2;34,2;-181;31;39;5,2;12,4;36,2;-109,6;14,2;38,4;5;18,8;35;25,8;20,6;31,8;6,6;23,2;32,2;138,2;7,4;4,4;tilt_left
4;31;22;125;-58;-57;-0,5;34;19,5;205,5;1;-36,5;2,333333333;29,66666667;15;268,6666667;-14;-49,33333333;1,75;26;11,25;253;-4;-48,25;2;22,2;8,6;217,2;-15,2;-40,2;1,2;19,8;4,2;173,6;-7,4;-29,2;0,8;16,4;2,6;204,6;-18,6;-39,8;0,4;13,4;1;239;-5;-49,4;1,2;9;0,8;192;-9,2;-35,4;0;7,4;1;160;-1,6;-32,8;-3,6;-26,2;-9,2;811,2;13,4;-135,2;-1,6;-38,4;-20;819,4;3,6;-138,6;-5,8;-46,4;-29;722;16,8;-115,4;-7;-49,6;-41;668;23,4;-117,8;-9,2;-51,2;-49,4;573,6;23,4;-103,4;-7,4;-20,2;-47,2;-137,4;11,2;21,6;-8,6;-10,2;-45,2;-391,8;14,6;66,8;-6,2;-8,4;-40,4;-659,2;-8,8;104,8;-6,8;0;-27,4;-863,2;-27,6;142;-3,6;2,6;-15,4;-885,6;-42,8;152,6;tilt_left
9;-13;29;-1017;13;165;8,5;-6,5;36,5;-1031;6;123;8,333333333;1;45,33333333;-836;31;135,6666667;9;6,75;49;-660;34;116,5;8,8;15,4;50,2;-463;27,2;92,4;8,4;28,8;50,8;-225,4;25,6;49,2;9,8;41,6;50;149,6;30,8;-1,2;8,2;49,8;40,4;482,4;6,8;-63,6;7,2;48,6;27,2;672;2,2;-111,6;4,2;39,6;16,6;806;-8,4;-148,2;4;26,2;8,4;798;-10;-145,2;-0,6;11,8;-0,2;586;-8,4;-98,4;0;2;-2,8;340,4;-4;-72,4;-1,8;-2,6;-1,8;213,8;-4;-36,4;0,8;-3,8;-1,4;-11;1,6;2,2;-1,4;-1,4;-0,2;-27;4,2;8;-0,4;-1;-0,2;-7,2;-1;2,2;0,6;0;0,4;26,4;1,8;-3,4;0,2;-1,4;0;-30,4;-1;1,6;0,4;-0,2;0;0,4;1,8;2,4;tilt_left
-18;-146;-66;4458;139;-676;-14,5;-107;-64;2279;54;-385,5;-11;-81,33333333;-58,33333333;1392,333333;38,66666667;-254,3333333;-12;-69,5;-60,25;919;34;-177,75;-12;-50,8;-58,2;592,6;29,4;-101,4;-10,2;-26,8;-51,4;-582;-7,6;76,8;-8,2;-9,8;-42,6;-861,8;-7,2;138,6;-7,6;-1,4;-32,8;-988,2;-19,6;174,4;-5;4,6;-17,4;-1019,8;-35,8;194,8;-0,4;-1,6;-3,2;-1034,8;-48,8;177,6;2,8;3;10,2;-972;-35,6;150,2;3,4;0,2;25,8;-859,2;-23,2;151;7;1,6;37;-724,4;-7,2;136;9,2;12,2;47,6;-513,6;1,2;101,2;10;23,8;51;-274;20,6;61,2;8,2;34,4;51,6;135,6;19,2;10,8;8,8;42,8;42,2;441,4;5,8;-57,8;5,8;43,2;30;603,6;11,6;-109,6;5,8;38,4;17,8;596,8;7,4;-123,8;1,6;31;10,4;590,8;4,4;-113,8;tilt_left
1;-1;-2;296;-15;-68;-0,5;2;0;298;-6,5;-65;1;-0,333333333;-2;248,6666667;-13;-50;-0,75;0,25;-1;135,25;-11,75;-27,75;0;0,4;-0,6;115,6;1,2;-24,4;0,2;0,4;-0,2;69;-6,6;-10,8;-0,2;-0,2;-0,4;-0,6;1;2,4;-0,8;-0,2;0;-37,6;0,8;6,2;1;0;0,4;5,4;1,8;1,2;0,2;-0,4;-0,2;2;-6;-2,4;-2,8;-32,2;-12;905,2;6,2;-140,2;-2,6;-45,6;-22,2;729;9,4;-119,4;-3,2;-52,2;-29,4;653,4;8,4;-114,8;-6,8;-55,2;-38,8;565;14,4;-105,4;-9,4;-54;-46,8;562;27,4;-91,2;-7,6;-25,2;-44;-462,8;10,2;67,8;-8,4;-13;-39,2;-543;1,4;81,2;-8,4;-3,2;-31,4;-809,6;-12,4;122;-5,8;-1;-20,8;-956,6;-27,8;159,8;-1,2;-3,2;-5,4;-1202,8;-61,4;179,4;tilt_left
9;20;57;-1091;5;131;8;20;65,5;-228,5;21;37,5;7,666666667;24,66666667;61,33333333;87,33333333;34,66666667;6,666666667;6,25;25,5;50,5;124,5;46,5;8,5;6;28,2;46,4;203,8;28,2;-12,4;5,6;30;37,2;502,4;43,8;-56,8;4,2;32,2;25;433,4;38,4;-57,4;4,4;31;15,6;282;13,6;-40;3,4;30,6;13,2;308,6;-4,4;-53,2;3,6;27,6;7,4;299;7,4;-51;0,8;22,2;4,2;309,6;-9,6;-52;0,6;16,2;2,2;303,8;-9,8;-49,2;-0,6;9;-0,2;334;-3,4;-54,4;0,6;4,2;-1,2;235,6;1,8;-45,2;-0,6;-0,4;-1,4;125,4;2,8;-24,4;0,4;0,6;0,8;69,4;-5,4;2,6;0,4;-3;-1,4;103;12,8;-20,6;1,8;-1,2;1,4;-46;11,2;11,2;0,6;-0,2;2,4;19;6,4;-8;1;-1,8;0;44,2;-10,6;-6,2;tilt_left
-11;-158;-52;3190;-83;-511;-12,5;-99;-45,5;1709;14;-257,5;-8,333333333;-77;-51,33333333;1215,333333;69,66666667;-195,6666667;-11;-64,25;-50,25;696,25;26,25;-125;-10;-52,8;-48,6;433,4;29;-87,4;-9,4;-21;-43,6;-276;34,2;13,6;-8,8;-14,2;-41;-430,8;10,4;49,2;-8,8;-5,4;-32,8;-629,2;-20,4;98,8;-6,2;0,2;-24,6;-725,2;-16,4;116,4;-3,8;-0,2;-13,6;-828,6;-31,8;146,8;-0,4;0,8;-1,2;-823,2;-36,2;158,4;1,6;0,6;10,6;-822,8;-30;145,2;4,2;-0,2;23;-726,6;-23,8;121,4;6,4;1,8;33,2;-495,8;-0,8;96;4,8;10,2;40,8;-220,4;13,8;60,8;6,2;16,2;41,8;-72,4;45,8;43,6;9;23,2;38,6;38,2;43,8;17;7;28,2;34,8;130,8;31,6;4,2;8,4;34,4;30;211,6;-12,2;-35,6;7,2;34,4;21,2;236,2;-5;-48,8;tilt_left
5;30;5;434;-73;-55;0;24;3,5;523,5;3,5;-77,5;0,333333333;20,66666667;2,333333333;547,3333333;1,333333333;-100,3333333;-0,25;13,5;0;514,25;4,25;-94,5;0,8;7,4;-0,4;381;10,6;-68,2;0,4;2,6;-0,4;259,8;16,4;-54;0,6;-1,4;-1,2;132,2;11,4;-26,8;1,2;-3;-1;34,6;-5,4;-8,2;0,8;-3,4;-0,2;-48,8;1;11,2;0;-0,4;-0,2;-40,2;-14,4;6,8;-1,8;-30,8;-12,2;728,6;29,2;-137,6;-4;-40,8;-19,6;749,4;-18,6;-152,8;-5,8;-48;-29,4;744,8;19;-126,2;-6,8;-50,4;-40,4;702;-2,6;-128,4;-10,4;-50,2;-47,6;590;22,6;-104,6;-10,4;-21;-47,4;-282,2;-7,6;64,2;-9,2;-8,8;-45,8;-537;21,4;80;-8,2;-3,6;-38,2;-709;-17,8;120;-5,8;0,2;-27,6;-918,2;-8,2;147,2;-3;2,2;-16,6;-907;-42,2;135,4;tilt_left
3;-11;35;-465;24;147;8,5;-9,5;31,5;-573,5;3;120,5;4,333333333;-5;37,66666667;-558;-13,33333333;120,3333333;6,5;1,75;38,25;-548,25;19,25;139,25;8;7;43;-437,4;20,6;114,6;7,8;19,2;45,4;-250,4;32,2;78;8,2;30,2;47;-12,2;35,4;25;9;38,6;41,4;204,4;54,2;-10;8,4;40,2;35,8;487;16;-89,8;5,4;38,6;23,4;600,6;7,2;-115,8;4,6;28,8;12,8;614,6;-13,8;-132,4;2;20,4;5,6;542,2;-7,6;-105,8;1,6;11;1,2;465,6;-20,6;-97,4;0,6;4,2;-1,8;274,6;-14;-54,6;-0,4;1,4;-0,8;140,8;5,6;-27,2;0,2;0,6;-0,8;36,6;-0,4;-4,2;-0,8;0,6;0;21,6;-7,6;4,2;0,4;0,6;-0,4;-25,4;1;3,2;-1,2;1,8;0,2;1,4;9,8;0,8;-0,2;0,2;-0,8;34,6;-12;-6,6;tilt_left
-14;-150;-62;4032;-73;-800;-14;-101;-62,5;2214;31,5;-384,5;-9,333333333;-82,66666667;-63;1297,666667;-28,33333333;-230,6666667;-12,5;-63,25;-57,5;800,75;5,25;-149,75;-9,2;-50,2;-54,2;509;8,8;-81,8;-8,4;-18,2;-52,2;-442,8;28,8;82,4;-8,2;-9,4;-42,6;-840;-6,4;128,4;-8,8;4;-28,8;-1042,8;10,6;168,4;-2,8;4;-17,6;-1017,8;-30,4;179,8;-2,2;1;-3;-998,8;-28,8;156,6;2;-2,8;15,4;-902,2;-35,4;156;4;0;27,6;-621,4;-22,2;107,8;7,2;-2,2;35;-342,6;13,4;76,4;6,6;4,8;40,4;-170,2;25,6;36,4;6,2;12;40,8;-39,8;28,4;26,6;6;20,4;39,2;91,4;20,4;9,6;6,6;26,4;35;207,4;26,8;-9,6;6;29,2;28,8;309,8;14,2;-37,8;4,6;26;21,4;339,6;-0,4;-53,6;4;24;14,8;298,8;8,2;-65,2;tilt_left
7;17;4;-231;-39;98;0;25;4;20;-14;27,5;2,666666667;22,66666667;5;158;14,66666667;-6;2;18,25;4,75;290;-7,75;-46;1,8;12,2;2;269,6;-9,6;-48,4;0,8;7,8;0,4;283,4;-6,8;-57,2;1,4;1,4;0,4;190,6;-7,2;-39,2;0;-1,4;-1,6;124,4;-23,4;-28,8;0,2;-2,8;-1,4;12,8;-6;-0,4;0,6;-1,4;-0,4;-31,4;-2,4;8;-4,2;-29,8;-15,4;995;13,6;-173;-5,2;-42,6;-31,6;894,6;6,8;-184,8;-7,2;-49,6;-36;611,2;-12,6;-128,4;-11;-48,4;-47;537,6;-7,2;-125;-12,2;-47,6;-55,6;487,8;5,8;-101;-10,8;-16,6;-47,6;-700,4;1,6;98,8;-10,4;-5,4;-34,6;-908,6;-1,2;177,2;-8,8;4,8;-27,8;-944,2;-3,2;193,8;-2,6;1,2;-12,6;-1122,4;-15,6;226,4;0,2;1;6,2;-1279,2;-33,6;225,2;tilt_left
12;-10;29;-863;132;157;11;18,5;67,5;-404,5;97,5;169,5;9,333333333;33;62,33333333;1,333333333;32,66666667;45;9,75;39;60;275,75;51,5;-26,25;7,2;38;47,8;336;57,2;-30,6;7,6;46,8;46,4;713,8;11,4;-101;5,2;40,4;23,6;801,8;-14;-164,2;3,8;28,8;13,2;638,6;14,4;-122;3,6;20,2;2,6;461,2;-27,2;-85,2;2;15,4;3,6;419,8;-27,6;-87,6;0,4;7,6;-2;258,2;-10,2;-56,2;0,6;3,6;-0,4;138,6;6;-27,6;0;2,6;-0,8;126,4;-2,6;-23,6;-2;0,4;-1;87;5,8;-12,6;1,2;-1,4;-1;32,8;5;-2,4;1,2;-2,6;-0,6;-10,4;0,2;4,4;0,8;-1,6;-0,8;-13;-2,6;7,2;0;-0,6;0,2;-3,2;-3;2,4;1,4;-1;0,4;15,8;5,8;-1,2;0,4;-1,8;-0,6;-11,6;-12,4;2;tilt_left
-18;-156;-63;4120;-62;-886;-19;-104;-63,5;2265,5;-3;-449,5;-10,33333333;-78,66666667;-64,33333333;1458;-10,66666667;-291,3333333;-13,75;-65,5;-62,25;918,25;-11,25;-225,75;-15,2;-48,2;-58,8;642;4,8;-123,2;-13;-17,2;-59,6;-408;-5,6;121;-10;-4,6;-46,4;-841,6;-8;184,4;-11;2,6;-33,8;-1102;9,2;227,8;-4,8;7,8;-19,4;-1096,8;-11,6;264,8;1,4;0,2;-5,4;-1119;-26;198,8;6,4;-2,6;15,4;-1020,4;-4,2;137,8;6,2;-4,6;25,8;-646,4;20;84,2;8,4;-5,2;34,6;-344,2;15,8;48,4;8,2;-1,2;41,2;-245,6;48,8;25;8;9,6;44,2;-73,8;51;30;7,6;15,4;40,8;75,4;47,4;37,2;9,6;22;37,6;143,4;-5,8;-1,4;6,2;28,2;35,8;171,2;-9,4;-32,2;6,8;29,2;26,2;221;4,2;-42,4;5,2;28;19,4;262;-35,8;-58,6;tilt_left
2;21;2;371;69;-69;3;18,5;6,5;376,5;16,5;-70,5;2;17,33333333;2,666666667;356,3333333;33;-45,33333333;1;12,5;1;309,75;12;-50,5;0,8;11,2;1;250,2;19,6;-38,8;0;7,2;0,8;203,2;6;-30,2;0,4;3;-1,2;152;3,2;-21,4;0,6;-0,4;-1;70,8;-8,8;-23,4;1,4;-0,6;-0,4;17;3,6;4,6;-0,4;-0,6;-1;7,6;-20,8;-3,2;-1,2;-31;-11,8;595,4;-10,2;-111,4;-4,8;-37;-18;668,8;2,2;-120,4;-5;-44,6;-27,2;582,2;3;-119,4;-6,4;-46,4;-34;575;2,4;-121,8;-8,8;-48,4;-41,2;534,6;10,2;-115,8;-9,2;-21,2;-41,2;-195,6;11,4;28;-8,6;-13;-38,4;-446,4;-0,4;61,2;-8,2;-5,6;-31;-435,2;1,6;93;-7,8;-3,6;-26,6;-544,8;1,6;95;-4,4;-1,8;-18,8;-660,2;5;142,4;tilt_left
10;-1;11;-541;-87;45;7,5;-3;18,5;-478,5;-44;59,5;6,333333333;-1,666666667;22,33333333;-499;-36,66666667;56,66666667;4,75;-0,25;26,25;-380,25;-11,75;49,75;5,6;2,2;27,4;-284,8;-4,6;46,6;4;4,4;32,8;-198,6;23,6;55,6;4;8,6;32,4;-64,8;16,4;24,6;6,2;13,4;31,4;9;36,6;31,8;7;19,8;27,6;1,4;-6;8,4;5,4;23,6;29;38,8;10,4;-13,2;6,2;25,8;22,8;127,8;1;-41,8;6,2;27,8;20,2;162;-7,4;-41,4;1,6;27;15,4;270,8;-20,8;-70,4;2,8;22,2;11,6;284,4;17,4;-52,8;2,2;19,2;4,6;283,4;-18,4;-53,2;-0,4;16,4;2,4;265,4;0,6;-43,4;0;12;1;209,4;19,6;-29,8;2,6;7,6;1;167;1,4;-28,4;0,6;5;0;154,2;-2;-21;0;2,8;-0,8;104,6;11,8;-7;tilt_left
-19;-147;-53;2045;-32;-332;-11,5;-86;-38;1069,5;-19;-186;-4,333333333;-67;-32,66666667;783;-60,66666667;-169,3333333;-7;-55,25;-31,75;490,5;-13,5;-115,75;-8,2;-45,8;-31;439,6;-28;-90,6;-6;-18;-28,6;70,4;-17,6;-18,2;-4,8;-16,6;-31;8,2;-2,6;0,2;-9,6;-8,8;-33,2;-144,2;29;44,4;-6,8;-1,8;-31,2;-161;1,6;54,4;-5;-2,4;-29,2;-378,6;36;87,4;-3,8;-0,4;-20,8;-651,8;30;122,4;-3;3,4;-9,4;-758,8;2,8;142,8;0,2;0,8;3,2;-746,2;-12,2;114,6;3,2;-2,4;14;-694;18,4;88;4,4;-0,4;24,4;-618,8;8,8;92;6;3,6;33,6;-420,6;16,8;60,8;5,6;9,6;38;-280,4;28,8;16;8,2;18,2;37,2;-139,8;37,8;35,2;6;24,6;36,8;-36,4;4,6;18;6,8;33,4;35;192,6;-5,2;-48,8;tilt_left
7;31;4;197;44;61;0,5;27;5;517;-25;-49;4;21,66666667;4;469,6666667;-7,333333333;-55,33333333;1,5;15,75;1;411,25;-18,25;-40,5;2;14,6;1;341,4;-12,6;-38;-0,4;8,6;0,4;326,4;-21,2;-57,2;0,6;4,2;-1,4;174;-6;-24,8;-2;1,8;-1,2;82;-5;-9,6;1;2,4;1,4;24,6;2,4;-13,2;-0,2;1;0,4;33;-2,4;-5;-2,6;-30,8;-10,8;781,4;-71,6;-119;-4,4;-39;-20,6;707,6;-68,4;-90;-6;-44,6;-26;593,6;-24,4;-70;-11;-47;-36,2;632,8;-15,6;-51;-11,2;-45,6;-47,2;633,2;-2,2;-75;-7,6;-15;-47,8;-247,6;73,8;36,6;-8;-4,6;-46,2;-303,8;75,2;12,6;-7,2;-2;-45,4;-460,8;35,8;54,4;-5;3,2;-34,8;-871,8;30;98,8;-1;1,4;-19,6;-1104,2;-8,4;177,2;tilt_left
2;-7;48;-723;44;58;9;-11;47,5;-255,5;9,5;-34,5;8,333333333;-8;48;-181;49,66666667;-14;8,75;-2,5;45,25;-156,75;27,5;-15,75;7,8;3;44,8;-179,8;45,4;1,2;9,4;13,4;44,4;-4,6;33,2;-6,4;6,6;25,2;39;-21,8;33,2;5,6;7;34,8;35;-7,2;33;15,2;8,6;41;31;198,2;6,4;-11,4;5,8;41,4;23,6;448,6;-21,6;-76,6;6,2;34,8;15,4;542,2;-15,8;-94,2;4,2;25,4;8,8;613,6;-33,8;-98,8;1,2;15,6;2,4;610,6;-59,2;-116,8;-1,8;7;-1;409,6;-22,4;-81;0,6;1;-2;196,4;-18,2;-28;-1,8;-0,6;-2,6;76;-16,4;-16;0;-1;-0,8;-22,4;7,8;5,4;0,4;0;0,4;-32;4,2;7,8;-0,6;0,2;0;-20,2;3;1,2;0,4;0,2;-0,6;1,2;5,4;-0,2;tilt_left
